transaction_id,user_id,name,card_number,cvv,exp_date,state,city,zip_code
11582,8413609,monte,606326000000000,228,10/7/2024,florida,colombia,36156
75905,1621431,matt,685605000000000,124,1/24/2020,texas,dover,71968
75153,1553351,erica,917940000000000,887,11/1/2021,wyoming,miami,69516
38671,7413547,ty,974775000000000,514,5/31/2021,wyoming,los angeles,77018
64328,386180,jane,539641000000000,317,4/1/2021,georgia,cheyenne,65089
24437,665589,myah,588839000000000,266,12/10/2022,california,cheyenne,49758
38000,2536869,matt,655035000000000,626,7/15/2023,georgia,detroit,56356
33476,5561628,matt,975573000000000,573,8/23/2022,texas,detroit,62122
34423,7233436,ty,992173000000000,318,5/18/2024,delware,new orleans,61235
93431,9831608,megan,695246000000000,868,11/9/2021,wyoming,new orleans,54474
29466,2112166,monte,643517000000000,575,4/20/2022,michigan,colombia,65034
37688,2439807,monte,605720000000000,640,10/25/2023,south carolina,cheyenne,85648
95278,3060973,chris,612979000000000,343,7/21/2022,wyoming,miami,82131
33175,1771944,iman,545754000000000,161,11/3/2024,delware,miami,46683
25917,2080804,monte,866857000000000,409,7/13/2023,wyoming,montgomery,61534
48602,555688,jane,860720000000000,818,10/1/2024,texas,detroit,74931
90940,2947549,chris,788187000000000,440,5/25/2020,georgia,houston,73538
84010,5215832,jane,605281000000000,730,12/12/2021,florida,detroit,49360
63033,6888748,iman,755587000000000,144,5/31/2023,delware,new orleans,64572
81102,4716318,matt,588182000000000,229,7/11/2021,louisiana,dover,89790
4392,6702060,megan,576432000000000,413,10/7/2023,florida,detroit,32189
35812,8558154,monte,721006000000000,393,10/3/2021,michigan,los angeles,42549
91369,2240287,john,650253000000000,355,2/28/2024,texas,colombia,82299
66146,8969896,chris,567000000000000,314,1/4/2021,wyoming,dover,80934
10476,9731327,jane,840712000000000,413,3/15/2021,california,houston,33855
47633,1275861,monte,886143000000000,145,8/12/2021,georgia,colombia,46144
76912,7484488,chris,625717000000000,209,12/23/2024,south carolina,detroit,35742
37892,9641583,jane,554133000000000,472,6/7/2022,wyoming,colombia,85098
45153,1613115,ty,752956000000000,828,11/15/2024,louisiana,dover,87807
71733,2805367,iman,942599000000000,614,8/21/2021,louisiana,colombia,71995
52456,7427767,iman,809244000000000,167,10/9/2022,california,colombia,50758
38388,7015172,erica,583666000000000,788,10/6/2023,florida,atlanta,89869
46895,7565070,ty,834321000000000,491,5/22/2023,california,atlanta,33342
48417,9586889,ty,581438000000000,173,9/5/2022,california,montgomery,43502
712,8758728,jane,963092000000000,518,6/5/2023,texas,atlanta,69076
85540,2018224,john,958117000000000,788,12/15/2021,louisiana,detroit,83878
30175,228456,chris,806137000000000,738,10/29/2022,wyoming,colombia,72639
3123,5946797,jane,787990000000000,727,11/21/2020,wyoming,los angeles,83209
91301,6765343,john,647018000000000,873,11/12/2022,south carolina,dover,66931
80379,5069569,monte,738959000000000,262,4/28/2024,louisiana,new orleans,42563
49689,6488165,iman,598189000000000,653,7/4/2022,georgia,los angeles,65677
2461,188992,ty,682608000000000,259,6/18/2022,california,cheyenne,80501
16255,3135952,erica,933977000000000,257,12/8/2024,delware,new orleans,74742
92274,4616732,megan,860504000000000,327,7/15/2023,wyoming,montgomery,41103
38137,7621232,myah,554108000000000,171,12/27/2023,michigan,dover,30452
42160,7086835,jane,957729000000000,413,9/26/2024,wyoming,montgomery,79140
88277,9700314,chris,654260000000000,318,2/25/2021,delware,dover,37806
19113,818639,chris,925527000000000,507,7/21/2023,florida,new orleans,56038
68740,6541209,chris,640451000000000,186,11/9/2024,california,detroit,88041
53550,3550091,ty,565406000000000,447,6/28/2021,michigan,atlanta,61529
96482,7744243,matt,550146000000000,217,11/16/2021,california,colombia,51767
53951,3175976,iman,873639000000000,775,11/21/2022,michigan,houston,39442
49458,9206773,erica,699736000000000,708,11/27/2022,wyoming,cheyenne,34577
99164,746691,iman,536691000000000,390,5/5/2021,south carolina,dover,78793
54353,3835770,matt,719324000000000,812,1/10/2020,louisiana,cheyenne,41300
34061,9635927,john,834539000000000,381,5/12/2020,michigan,detroit,39568
75311,8351891,monte,719221000000000,364,11/29/2024,florida,montgomery,77323
19332,2281770,iman,750628000000000,737,11/19/2020,delware,miami,87175
8508,1302861,monte,866822000000000,752,5/23/2020,michigan,miami,86367
97436,1597481,ty,868608000000000,146,7/30/2020,georgia,new orleans,64373
11489,3951268,myah,543284000000000,810,6/21/2020,california,atlanta,46943
49525,7871092,myah,646397000000000,544,7/2/2024,florida,new orleans,79188
32751,7602092,john,588455000000000,704,5/9/2024,florida,dover,49962
67313,4660132,megan,707409000000000,216,7/16/2022,georgia,new orleans,73321
39504,9490640,ty,761736000000000,218,1/8/2024,georgia,dover,82351
13950,1923452,ty,586733000000000,426,8/30/2024,south carolina,cheyenne,35774
4213,3771725,monte,745462000000000,847,7/10/2024,wyoming,houston,43612
10219,28439,john,749750000000000,671,10/14/2022,california,miami,38355
31407,4455840,ty,810813000000000,285,9/26/2024,georgia,atlanta,36423
82158,2398417,myah,637718000000000,751,4/24/2021,alabama,cheyenne,30231
93886,7936507,myah,610318000000000,787,12/20/2021,florida,miami,69642
65709,8196367,chris,990698000000000,364,10/29/2022,south carolina,los angeles,43599
50054,1642582,ty,735980000000000,487,2/26/2024,california,colombia,35782
74396,9826085,chris,752308000000000,394,11/17/2022,georgia,montgomery,80220
57742,6010508,iman,581057000000000,668,3/26/2024,michigan,miami,67282
43080,3540408,john,787381000000000,169,8/29/2021,georgia,atlanta,75291
1933,5619655,jane,538844000000000,179,12/16/2022,michigan,houston,84077
389,6584218,monte,803037000000000,503,3/11/2020,michigan,montgomery,58753
45328,6752911,ty,978882000000000,761,9/21/2021,wyoming,detroit,89349
96303,9851671,iman,827063000000000,169,2/11/2021,louisiana,montgomery,74727
70095,7509804,iman,754362000000000,769,1/18/2022,texas,miami,71550
21480,6421020,matt,945008000000000,775,11/13/2023,michigan,dover,36944
40465,7739814,jane,562129000000000,619,1/24/2021,california,los angeles,36951
52825,3604530,matt,732827000000000,355,6/28/2024,delware,atlanta,87421
49763,5537000,matt,999904000000000,333,2/20/2022,michigan,montgomery,41366
51804,4281633,monte,569986000000000,639,4/16/2022,louisiana,atlanta,44488
90571,6389140,chris,807833000000000,491,9/12/2020,michigan,atlanta,64979
4046,6160029,erica,878951000000000,141,5/24/2022,michigan,los angeles,85088
58882,7109712,monte,915779000000000,659,10/14/2024,wyoming,montgomery,55781
11134,8397279,myah,766869000000000,205,6/12/2020,michigan,houston,40236
56423,135127,monte,998255000000000,232,8/19/2023,florida,miami,46953
51318,5013278,john,883029000000000,722,3/16/2022,michigan,colombia,65972
78470,5881931,myah,720156000000000,756,8/5/2024,louisiana,dover,51499
51829,9324959,ty,862488000000000,253,11/19/2022,delware,detroit,63877
72840,3077650,myah,835838000000000,710,8/12/2020,georgia,montgomery,44698
17962,9344841,myah,953769000000000,882,11/7/2022,michigan,colombia,68882
79783,8765042,john,752014000000000,364,11/26/2021,alabama,detroit,31290
30357,761879,chris,894733000000000,452,10/23/2020,georgia,houston,34317
56999,8893977,erica,718515000000000,132,8/12/2022,michigan,miami,75913
78761,385639,monte,639558000000000,601,6/21/2022,georgia,new orleans,83525
42122,9327035,jane,808055000000000,359,4/3/2021,wyoming,detroit,85799
10441,544303,megan,966889000000000,606,3/31/2023,louisiana,los angeles,84053
6783,8372241,megan,735774000000000,861,1/9/2020,texas,houston,77054
65396,5340304,iman,838915000000000,241,1/21/2022,georgia,detroit,86181
86070,9096112,jane,705777000000000,231,7/23/2022,delware,detroit,55105
59958,9550162,matt,894609000000000,634,1/28/2023,alabama,colombia,40304
24007,3507393,monte,998447000000000,106,7/15/2020,california,miami,80772
92459,6035750,erica,587128000000000,261,8/23/2024,michigan,new orleans,64159
28698,1079104,john,819349000000000,455,2/13/2020,wyoming,detroit,48146
21120,5899527,iman,674449000000000,870,1/10/2023,wyoming,new orleans,81424
51476,8898364,myah,815689000000000,227,3/5/2023,louisiana,cheyenne,71454
17565,4066845,chris,582971000000000,541,12/27/2020,texas,los angeles,65576
81599,258589,iman,978509000000000,187,12/18/2022,michigan,atlanta,39075
48328,8533684,ty,698813000000000,882,10/17/2024,georgia,houston,73442
23536,1311375,megan,575932000000000,792,12/26/2020,michigan,houston,85916
36675,909984,megan,980184000000000,684,5/13/2023,florida,cheyenne,60145
40906,4546423,erica,995757000000000,253,9/18/2021,georgia,detroit,62223
31417,6764691,monte,544494000000000,792,3/23/2023,south carolina,houston,40691
34041,8875796,jane,669128000000000,127,4/30/2021,georgia,atlanta,73881
18881,8019514,matt,898857000000000,329,11/14/2022,michigan,atlanta,85716
67880,6150519,iman,822049000000000,169,2/13/2021,georgia,dover,63686
59711,6815009,jane,623737000000000,591,11/20/2024,california,atlanta,47582
11946,4165840,iman,634027000000000,251,3/9/2024,georgia,dover,67881
64454,743351,iman,673678000000000,302,5/29/2020,louisiana,los angeles,30992
41276,7305575,iman,706953000000000,501,5/26/2022,louisiana,montgomery,78598
80373,550765,john,735936000000000,222,10/18/2023,delware,houston,49026
39391,1388001,john,838637000000000,665,6/17/2021,louisiana,los angeles,38155
72077,8742583,iman,722277000000000,500,10/19/2021,south carolina,colombia,69211
60910,714732,ty,910299000000000,216,5/23/2024,michigan,montgomery,43835
81163,3499885,erica,543189000000000,873,6/30/2022,south carolina,dover,66994
95400,2397096,matt,752705000000000,117,9/13/2021,delware,cheyenne,62314
57395,8087127,jane,583337000000000,248,6/27/2024,south carolina,los angeles,66444
11752,691667,monte,824102000000000,366,6/17/2023,georgia,houston,75980
12341,646368,chris,566170000000000,463,12/13/2024,delware,cheyenne,86016
58008,1044608,ty,571666000000000,491,9/13/2022,michigan,dover,51652
62089,5777806,jane,741112000000000,822,12/10/2024,california,colombia,88370
59065,9928914,megan,667200000000000,221,2/8/2020,michigan,los angeles,68957
1841,7389391,john,954927000000000,180,7/1/2024,georgia,dover,64485
60680,5692513,megan,693795000000000,798,1/20/2020,california,colombia,89524
67437,9457448,ty,783599000000000,146,8/3/2021,alabama,colombia,67501
98898,9209413,john,756852000000000,569,8/23/2022,wyoming,montgomery,67784
25152,9601218,monte,635295000000000,115,10/25/2023,wyoming,houston,31389
22990,606345,myah,714331000000000,460,6/14/2022,wyoming,cheyenne,35741
81838,6450802,megan,821602000000000,543,10/15/2024,florida,detroit,62071
75994,3440961,john,944152000000000,531,7/18/2022,michigan,atlanta,44709
52501,3983401,chris,976655000000000,396,1/3/2022,wyoming,atlanta,83973
8863,8858757,john,614812000000000,137,5/26/2024,wyoming,miami,82046
52731,3265716,john,968879000000000,795,2/26/2021,south carolina,houston,57037
65753,563861,erica,657610000000000,317,11/7/2024,louisiana,houston,70972
98576,3006991,megan,679573000000000,305,5/17/2022,alabama,colombia,38679
85244,7770413,matt,930446000000000,106,7/15/2022,california,detroit,45491
58406,6846274,ty,787538000000000,810,7/31/2023,georgia,colombia,49152
96604,8407501,erica,821486000000000,200,2/28/2021,texas,los angeles,89326
26616,4584515,iman,730855000000000,195,5/27/2020,california,detroit,70047
11081,3896976,megan,976575000000000,671,9/21/2024,florida,los angeles,42559
60947,6829197,jane,586558000000000,394,2/23/2021,wyoming,houston,35324
87254,2208379,chris,632214000000000,847,9/23/2023,delware,houston,89916
82120,5781858,ty,975568000000000,718,7/6/2020,georgia,detroit,51968
39488,7260045,megan,641609000000000,426,11/16/2021,california,montgomery,39095
5181,7896835,matt,974006000000000,845,4/30/2022,georgia,houston,63245
34416,6994472,erica,976830000000000,730,3/25/2021,south carolina,houston,40491
87395,7424939,erica,822358000000000,117,9/24/2022,california,miami,72387
49098,8874662,ty,968165000000000,164,8/17/2023,california,atlanta,70914
20960,9154835,chris,687928000000000,424,1/19/2024,georgia,los angeles,49406
47934,2595434,erica,946132000000000,709,6/17/2020,delware,dover,34172
90609,3268770,chris,530538000000000,488,11/23/2024,california,montgomery,32388
88420,1500319,erica,695087000000000,350,2/19/2021,south carolina,atlanta,54802
65329,7765231,iman,787031000000000,558,11/11/2021,wyoming,new orleans,49523
15596,6775339,myah,751645000000000,291,9/7/2021,louisiana,houston,66316
42990,7562396,matt,908254000000000,265,4/10/2020,alabama,miami,79922
62634,9813252,erica,730896000000000,450,6/16/2022,delware,atlanta,78619
62203,9879599,chris,769195000000000,864,12/1/2020,georgia,los angeles,77655
36938,9942897,myah,911435000000000,783,10/10/2023,wyoming,cheyenne,74305
38484,7458367,matt,893527000000000,219,11/3/2024,louisiana,miami,87110
64355,8337892,monte,621693000000000,612,3/26/2022,delware,atlanta,80049
95085,835547,erica,947510000000000,857,1/18/2022,florida,new orleans,79145
23123,6729948,monte,601361000000000,691,11/5/2024,delware,los angeles,62596
4348,4491106,myah,725658000000000,230,10/9/2021,delware,cheyenne,42383
76519,1893826,ty,894984000000000,810,10/11/2023,wyoming,colombia,69479
4715,6006123,myah,718397000000000,535,10/16/2021,louisiana,miami,36138
12273,177043,monte,860009000000000,202,7/1/2022,delware,los angeles,65722
13000,8304234,monte,863505000000000,880,11/20/2022,alabama,cheyenne,63356
86265,6220202,chris,968789000000000,676,7/29/2021,south carolina,colombia,44936
52787,2005388,erica,921748000000000,847,6/6/2024,wyoming,cheyenne,88132
46847,2539169,iman,874182000000000,885,6/26/2021,wyoming,cheyenne,31126
82438,9203477,chris,960468000000000,141,7/15/2022,alabama,houston,81287
12346,6866643,myah,859546000000000,846,1/30/2024,michigan,miami,76678
32998,996397,john,866060000000000,513,2/5/2022,louisiana,new orleans,33596
98192,1200308,john,545149000000000,182,11/1/2024,louisiana,miami,48241
6475,2309932,john,534006000000000,516,10/26/2024,south carolina,dover,70877
83922,3623758,chris,799696000000000,157,1/5/2023,louisiana,atlanta,35579
50958,1434021,jane,667948000000000,761,4/3/2022,michigan,dover,74648
61571,1997512,myah,625318000000000,371,10/9/2021,florida,los angeles,82747
69062,4254008,megan,704827000000000,603,4/27/2024,california,new orleans,35283
84441,6635857,chris,921276000000000,326,7/15/2023,texas,detroit,41839
19388,5622896,ty,993720000000000,138,3/4/2020,california,montgomery,62564
70595,9198788,erica,575563000000000,856,11/6/2024,south carolina,dover,60497
7809,1949655,john,796617000000000,487,3/31/2020,california,colombia,75361
69294,5486623,ty,743421000000000,847,8/29/2023,delware,houston,82535
57635,6641653,matt,775335000000000,801,7/31/2021,south carolina,los angeles,31424
95073,2138657,erica,693637000000000,847,9/14/2023,wyoming,dover,76071
88795,873161,myah,991505000000000,234,3/15/2020,michigan,houston,40031
12513,4592631,erica,646129000000000,214,1/3/2024,california,dover,42153
60798,3570727,erica,826943000000000,812,5/20/2024,california,detroit,83844
82182,2494338,myah,916041000000000,124,5/15/2020,georgia,miami,70573
89394,4873697,erica,797338000000000,341,10/5/2021,georgia,miami,54590
7345,9613772,john,563225000000000,482,12/26/2023,florida,colombia,35077
17764,2212788,john,883086000000000,648,7/18/2024,alabama,houston,31035
18831,1188478,iman,698445000000000,238,5/25/2023,delware,atlanta,43845
75289,8438075,iman,624545000000000,191,4/12/2022,florida,colombia,79521
88026,5289668,chris,928292000000000,137,6/19/2020,louisiana,colombia,52711
64618,7947716,matt,602531000000000,406,4/24/2023,louisiana,atlanta,84337
79825,6072548,erica,696038000000000,388,5/19/2023,texas,cheyenne,51570
91014,3889131,jane,712932000000000,375,11/20/2020,florida,miami,59358
2202,8776776,monte,550871000000000,519,11/18/2020,south carolina,detroit,51044
17174,9922976,myah,877984000000000,145,8/6/2021,michigan,miami,43238
68699,9272,john,533086000000000,866,2/1/2020,florida,miami,33416
31271,6834986,ty,963631000000000,649,3/16/2021,florida,colombia,52058
34112,5839771,ty,580734000000000,549,9/26/2022,alabama,atlanta,71747
40433,9242547,monte,693199000000000,597,8/27/2020,louisiana,atlanta,90115
65121,5740324,monte,727486000000000,248,9/22/2021,south carolina,atlanta,31789
49085,5974002,erica,695336000000000,483,12/25/2022,delware,cheyenne,41733
95837,227320,jane,532856000000000,867,8/31/2023,florida,new orleans,37393
10643,7605638,john,836381000000000,549,6/14/2021,alabama,montgomery,49725
7780,3741191,chris,562074000000000,151,7/28/2024,california,houston,31443
82535,7241419,iman,857252000000000,703,1/10/2024,texas,cheyenne,86705
56163,9130261,matt,637940000000000,203,7/4/2024,florida,miami,49331
61827,4940099,jane,951110000000000,330,5/16/2022,california,colombia,87622
51843,6510326,myah,571563000000000,582,3/24/2020,delware,detroit,84891
34435,6656768,matt,777656000000000,840,9/7/2024,alabama,los angeles,33615
2083,3956477,john,646299000000000,844,9/5/2024,texas,dover,56988
64968,8252219,erica,842903000000000,119,1/19/2022,michigan,atlanta,53869
11980,4195466,megan,794222000000000,723,8/7/2023,louisiana,los angeles,85510
75357,7794892,jane,768446000000000,851,1/19/2022,michigan,new orleans,36632
8531,4192651,jane,683955000000000,718,1/3/2022,florida,houston,50871
67641,7093457,ty,912186000000000,766,1/2/2020,wyoming,new orleans,43756
17656,2930904,iman,671613000000000,717,3/1/2024,georgia,houston,79729
67236,2054850,chris,707809000000000,245,3/6/2021,south carolina,cheyenne,69348
76462,231126,megan,744354000000000,369,2/25/2024,south carolina,dover,83935
81490,9147948,jane,998209000000000,115,12/4/2023,texas,cheyenne,64786
60673,7304711,myah,909573000000000,535,8/11/2022,south carolina,houston,63915
68501,6866675,ty,977857000000000,129,11/5/2024,alabama,cheyenne,75369
9642,8462666,monte,778146000000000,142,8/8/2021,california,cheyenne,89072
35926,3160557,myah,617240000000000,424,3/21/2020,georgia,los angeles,42612
1464,9471329,myah,583664000000000,683,6/18/2023,delware,houston,31411
70316,6136299,jane,975325000000000,426,8/16/2022,california,colombia,50065
85408,2931421,chris,857514000000000,671,11/5/2023,delware,miami,78993
27320,4705950,erica,772470000000000,826,8/2/2024,california,atlanta,60588
51178,3281224,ty,573219000000000,130,2/21/2021,michigan,dover,52521
8897,5642261,erica,685174000000000,693,7/21/2024,california,montgomery,60068
75058,498263,myah,952049000000000,723,3/8/2021,alabama,new orleans,87840
83423,5232075,chris,809086000000000,737,6/4/2023,california,dover,70527
48115,3649514,jane,821170000000000,596,3/31/2020,louisiana,new orleans,53004
6327,4722571,monte,529612000000000,555,4/1/2023,delware,cheyenne,31541
52805,2170675,ty,801934000000000,610,1/13/2022,louisiana,miami,61500
75788,6373753,matt,773025000000000,570,10/21/2022,florida,montgomery,50546
32353,7214088,ty,822907000000000,526,5/12/2021,wyoming,dover,68726
53194,9079730,matt,966053000000000,273,4/1/2021,georgia,dover,60245
16703,2447109,matt,979670000000000,865,3/27/2021,south carolina,montgomery,39914
81946,4202655,ty,563389000000000,876,2/14/2022,south carolina,miami,68830
11555,4329161,john,723393000000000,364,10/9/2020,california,miami,81169
66075,1981878,matt,651361000000000,703,3/15/2022,wyoming,detroit,33567
40027,4745899,matt,656941000000000,754,5/3/2022,georgia,miami,35396
20577,9482730,john,877567000000000,252,4/27/2024,florida,cheyenne,68944
36451,9437781,chris,603156000000000,438,11/6/2021,california,new orleans,50312
26867,4291183,jane,814215000000000,870,1/1/2022,south carolina,los angeles,56200
29787,5963100,ty,937794000000000,110,10/13/2020,texas,new orleans,56818
15965,3886447,chris,622592000000000,293,1/29/2022,delware,colombia,56719
85129,2816287,megan,832065000000000,346,3/10/2024,delware,miami,39569
63090,6231929,megan,874153000000000,604,3/19/2020,california,los angeles,67013
22637,6094543,john,682973000000000,607,9/11/2020,georgia,houston,44463
75242,5189815,ty,707441000000000,850,2/11/2022,delware,cheyenne,82137
2977,7594936,monte,815506000000000,758,2/15/2020,louisiana,dover,88788
73256,5126930,jane,923318000000000,637,1/6/2024,delware,atlanta,64169
56281,406899,monte,955193000000000,327,6/26/2020,alabama,montgomery,42654
63660,4932684,john,638801000000000,472,1/7/2020,south carolina,miami,43535
74371,3569978,matt,770424000000000,197,5/20/2023,louisiana,houston,64234
53375,323508,monte,583310000000000,644,11/14/2020,georgia,dover,39190
10858,6717056,erica,804749000000000,754,11/24/2024,texas,miami,52310
59394,3156891,monte,600656000000000,281,2/8/2022,louisiana,dover,63494
73803,7807457,myah,872449000000000,366,7/17/2024,california,dover,76776
83192,2745118,monte,825834000000000,636,8/12/2024,south carolina,miami,30788
30649,6641492,iman,934214000000000,790,11/20/2022,florida,montgomery,87901
71336,2735560,matt,602694000000000,782,5/18/2021,wyoming,cheyenne,46154
60893,7577393,matt,641425000000000,320,11/15/2020,alabama,detroit,45517
97403,2548480,matt,625379000000000,239,2/1/2022,south carolina,atlanta,43154
4594,7114820,matt,789249000000000,133,2/12/2023,texas,cheyenne,40846
18457,8379261,matt,690603000000000,451,5/5/2021,wyoming,los angeles,78830
91089,5752168,myah,586058000000000,175,4/22/2021,delware,houston,45733
20667,5351551,iman,620418000000000,442,7/10/2022,alabama,new orleans,65815
89958,8675685,john,973050000000000,135,12/24/2021,michigan,detroit,34573
50845,5234719,matt,900093000000000,226,11/8/2021,georgia,atlanta,77628
66556,9088463,jane,819473000000000,689,10/16/2022,texas,detroit,32637
79847,5603782,megan,971420000000000,886,11/30/2023,california,miami,78396
20964,5888297,chris,670681000000000,615,2/13/2021,california,dover,81289
96553,7000720,erica,794741000000000,625,3/1/2021,louisiana,cheyenne,36625
5874,1611598,john,654897000000000,642,6/24/2021,texas,houston,36753
36978,6225335,ty,897663000000000,465,10/11/2020,delware,detroit,41206
82848,1455004,erica,563758000000000,721,11/2/2022,texas,montgomery,61014
59324,6759149,jane,678210000000000,241,7/14/2024,delware,atlanta,51535
85885,3218646,matt,717193000000000,143,4/10/2024,alabama,dover,48186
91972,158429,john,973463000000000,231,4/28/2022,wyoming,montgomery,40434
8225,5792986,john,612084000000000,330,3/11/2022,louisiana,miami,81729
92939,8223822,iman,850110000000000,450,11/1/2024,texas,detroit,58568
76970,6281111,chris,910815000000000,272,1/16/2023,south carolina,los angeles,67008
64033,7434705,erica,852257000000000,407,10/27/2023,south carolina,colombia,54141
6684,6464358,john,701046000000000,224,4/29/2024,california,miami,71574
72708,7314441,ty,539427000000000,686,8/13/2021,delware,miami,32663
87408,1268642,megan,979633000000000,203,8/29/2022,delware,dover,42016
89676,6261678,matt,740766000000000,446,5/22/2020,georgia,dover,37159
88128,8423522,jane,566298000000000,357,10/15/2024,louisiana,detroit,31377
95809,2910866,monte,565298000000000,497,2/25/2024,california,new orleans,73605
43285,3286305,myah,673008000000000,846,8/1/2021,california,montgomery,48498
59744,3479578,jane,813416000000000,745,11/27/2023,georgia,detroit,70312
86416,9820786,john,600025000000000,872,5/10/2023,wyoming,dover,57005
21558,5032294,monte,803546000000000,313,8/24/2020,georgia,detroit,86835
16304,6265468,matt,617804000000000,259,5/25/2024,florida,montgomery,51155
86305,165906,megan,988145000000000,196,3/9/2021,louisiana,los angeles,42458
92125,5144800,matt,764528000000000,343,2/16/2021,california,cheyenne,60243
35121,5594842,erica,622217000000000,712,3/1/2024,delware,atlanta,33920
9363,9861414,megan,961440000000000,241,12/13/2023,alabama,houston,33978
50192,9635388,ty,594948000000000,731,11/27/2021,california,detroit,87235
13562,6214724,chris,577063000000000,578,4/13/2022,florida,montgomery,67660
53543,2284398,erica,830127000000000,401,6/7/2022,alabama,dover,74575
60432,8501946,myah,643663000000000,192,10/8/2022,florida,detroit,55132
50285,1638588,megan,995094000000000,382,2/4/2020,georgia,new orleans,74568
36429,2555794,myah,722597000000000,868,9/26/2021,texas,detroit,34284
9764,9459362,matt,680270000000000,755,11/13/2023,wyoming,cheyenne,80352
24208,4323485,megan,860114000000000,351,4/6/2022,delware,atlanta,89660
85969,6465290,monte,963060000000000,322,9/20/2022,florida,detroit,80081
69903,1126088,megan,988029000000000,290,9/20/2021,michigan,cheyenne,47797
31252,7340836,chris,713760000000000,440,11/1/2022,texas,montgomery,55604
48235,1063251,ty,685502000000000,444,1/2/2024,georgia,houston,35360
75481,1231202,iman,628379000000000,659,9/18/2024,wyoming,houston,72133
72213,1657458,chris,568524000000000,437,1/17/2021,south carolina,new orleans,57439
80254,7607271,myah,561492000000000,575,11/18/2020,florida,montgomery,75886
35235,3090509,chris,722796000000000,244,12/8/2021,alabama,houston,79045
38671,5710189,erica,687853000000000,757,6/23/2020,michigan,cheyenne,56755
55675,3343031,myah,779087000000000,467,2/18/2020,michigan,miami,81254
76194,906760,jane,856415000000000,352,2/23/2023,florida,miami,34641
61236,6621847,megan,583429000000000,561,5/21/2021,florida,los angeles,88036
43911,1656810,jane,621326000000000,715,1/22/2023,wyoming,montgomery,57345
14441,6093171,jane,530154000000000,227,10/20/2020,michigan,cheyenne,74126
80881,4707366,matt,614126000000000,105,12/4/2023,alabama,new orleans,39920
32396,903289,jane,974073000000000,503,4/19/2020,georgia,atlanta,64732
71662,7699043,erica,966842000000000,259,9/17/2021,california,houston,70738
33181,8440085,monte,838701000000000,171,6/27/2021,michigan,miami,39529
17902,6706587,matt,759731000000000,148,10/20/2021,georgia,los angeles,57019
80182,5523996,erica,816767000000000,843,11/18/2020,delware,detroit,82902
33100,7164363,chris,658189000000000,272,7/1/2021,georgia,new orleans,49762
85473,6700554,iman,621811000000000,364,4/11/2022,michigan,cheyenne,33973
19670,1853058,john,825601000000000,660,8/31/2020,south carolina,houston,64816
64860,931197,megan,946039000000000,751,11/9/2022,louisiana,detroit,44606
69861,9225463,john,599667000000000,837,2/13/2023,florida,los angeles,85898
32558,3262757,jane,993245000000000,762,9/27/2024,alabama,dover,78920
4531,6098425,chris,574252000000000,753,12/21/2024,florida,montgomery,36043
54242,2287251,jane,985393000000000,304,6/7/2021,wyoming,colombia,74631
12428,1559452,matt,566480000000000,415,11/24/2024,florida,new orleans,45782
52632,9462408,chris,649643000000000,316,2/23/2023,louisiana,detroit,85562
1487,2999397,iman,887145000000000,163,11/21/2024,delware,colombia,30512
41120,4209893,ty,936012000000000,704,6/22/2024,california,new orleans,71120
64280,4193001,erica,815416000000000,405,10/29/2021,michigan,houston,58630
26870,5951249,monte,707026000000000,810,4/12/2020,alabama,los angeles,59954
93089,8137347,monte,777496000000000,485,9/18/2022,delware,colombia,37624
1509,5765089,myah,859140000000000,208,6/8/2024,california,new orleans,40652
6797,5615394,myah,680100000000000,759,5/30/2020,louisiana,miami,47358
49863,7223381,myah,605386000000000,217,1/17/2020,wyoming,colombia,44651
48532,922660,ty,674721000000000,552,3/30/2020,florida,detroit,80528
66177,1582046,matt,802605000000000,851,6/12/2021,wyoming,colombia,83244
14299,5568376,chris,869133000000000,610,6/24/2020,georgia,new orleans,45703
45902,5664826,matt,928119000000000,571,5/12/2022,delware,montgomery,61616
16064,6161489,iman,528323000000000,146,9/21/2020,alabama,miami,56935
1332,6099659,monte,888161000000000,662,5/17/2024,delware,montgomery,36637
71521,4663531,jane,888366000000000,588,6/5/2022,michigan,los angeles,52490
84295,206003,myah,544928000000000,141,12/7/2021,california,new orleans,35207
50631,9590468,megan,869376000000000,131,1/29/2023,wyoming,colombia,63210
55144,4772680,megan,801380000000000,337,12/26/2020,south carolina,dover,55711
50113,2757055,jane,719537000000000,866,10/14/2022,georgia,dover,36774
15599,6633527,matt,610218000000000,610,10/24/2021,california,houston,55445
30718,6119877,jane,633518000000000,610,9/24/2024,georgia,cheyenne,50110
443,7754248,myah,863497000000000,804,3/21/2020,texas,los angeles,60488
60917,645055,chris,935220000000000,816,6/29/2024,texas,cheyenne,47262
37650,6805106,erica,979507000000000,230,1/28/2020,texas,detroit,39148
20431,7038718,matt,978725000000000,246,2/4/2020,wyoming,houston,61992
20156,3800926,john,625173000000000,872,10/16/2024,georgia,miami,74087
32025,9130726,iman,865509000000000,156,9/22/2020,wyoming,montgomery,53687
31460,1007972,john,715266000000000,177,11/17/2020,california,miami,47593
18678,4547192,myah,717873000000000,130,3/6/2024,delware,colombia,42821
11030,7182922,monte,707864000000000,394,6/12/2024,california,atlanta,77636
34827,8107181,monte,721497000000000,820,7/27/2022,alabama,miami,69159
